dates,nzd0315-0100,nzd0315-0101,nzd0315-0102,nzd0315-0103,nzd0315-0104,nzd0315-0105,nzd0315-0106,nzd0315-0107,nzd0315-0108,nzd0315-0109,nzd0315-0110,nzd0315-0111,nzd0315-0112,nzd0315-0113,nzd0315-0114,nzd0315-0115,nzd0315-0116,nzd0315-0117,nzd0315-0118,nzd0315-0119,nzd0315-0120,nzd0315-0121,nzd0315-0122,nzd0315-0123,nzd0315-0124,nzd0315-0125,nzd0315-0126,nzd0315-0127,nzd0315-0128,nzd0315-0129,nzd0315-0130,nzd0315-0131,nzd0315-0132,nzd0315-0133,nzd0315-0134,nzd0315-0135,nzd0315-0136,nzd0315-0137,nzd0315-0138,nzd0315-0139,nzd0315-0140,nzd0315-0141,nzd0315-0142,nzd0315-0143,nzd0315-0144,nzd0315-0145,nzd0315-0146,nzd0315-0147,nzd0315-0148,nzd0315-0149,nzd0315-0150,nzd0315-0151,nzd0315-0152,nzd0315-0153,nzd0315-0154,nzd0315-0155,nzd0315-0156,nzd0315-0157,nzd0315-0158,nzd0315-0159,nzd0315-0160,nzd0315-0161,nzd0315-0162,nzd0315-0163,nzd0315-0164,nzd0315-0165,nzd0315-0166,nzd0315-0167,nzd0315-0168,nzd0315-0169,nzd0315-0170,nzd0315-0171,nzd0315-0172,nzd0315-0173,nzd0315-0174,nzd0315-0175,nzd0315-0176,nzd0315-0177,nzd0315-0178,nzd0315-0179,nzd0315-0180,nzd0315-0181,nzd0315-0182,nzd0315-0183,nzd0315-0184,nzd0315-0185,nzd0315-0186,nzd0315-0187,nzd0315-0188,nzd0315-0189,nzd0315-0190,nzd0315-0191,nzd0315-0192,nzd0315-0193,nzd0315-0194,nzd0315-0195,nzd0315-0196,nzd0315-0197,nzd0315-0198,nzd0315-0199,nzd0315-0200,nzd0315-0201,nzd0315-0202,nzd0315-0203,nzd0315-0204,nzd0315-0205,nzd0315-0206,nzd0315-0207,nzd0315-0208,nzd0315-0209,nzd0315-0210,nzd0315-0211,nzd0315-0212,nzd0315-0213,nzd0315-0214,nzd0315-0215,nzd0315-0216,nzd0315-0217,nzd0315-0218,nzd0315-0219,nzd0315-0220,nzd0315-0221,nzd0315-0222,nzd0315-0223,nzd0315-0224,nzd0315-0225,nzd0315-0226,nzd0315-0227,nzd0315-0228,nzd0315-0229,nzd0315-0230,satname
2001-06-30 21:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.71,318.5866667,327.6366667,336.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.64,352.06,339.5933333,336.7,334.0933333,325.9733333,333.54,335.2033333,339.0233333,340.71,343.58,347.47,343.6,351.12,350.8466667,354.75,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-07-07 21:56:12+00:00,367.22,365.2528571,360.4933333,360.29,357.22,365.34,360.06,365.51,369.88,351.34,351.03,347.08,344.1428571,349.45,345.0028571,347.4828571,360.1,360.97,369.15,359.1428571,356.31,367.34,368.67,362.68,362.16,363.1628571,361.19,348.7133333,354.1028571,350.22,,345.32,344.61,351.75,344.57,343.02,339.79,333.22,338.35,339.66,348.1728571,366.75,364.03,374.59,375.57,375.72,377.99,384.54,382.71,383.9,382.8128571,385.4728571,376.27,375.26,366.79,369.32,361.84,364.42,359.42,358.25,357.93,348.02,355.72,350.68,357.64,359.5,354.4,352.16,365.7,365.3,363.9028571,365.45,368.76,367.5633333,361.8090909,360.4333333,367.5733333,362.7533333,367.7933333,371.3490909,378.71,384.3728571,382.6228571,384.6328571,386.47,389.54,385.75,382.55,378.5,382.65,369.41,372.9,381.43,367.73,379.17,,364.06,,377.3,369.9,370.12,371.25,365.45,361.5528571,368.94,359.5528571,362.76,363.9,363.88,364.6628571,361.24,357.7328571,363.94,365.96,365.9,362.99,355.11,356.66,355.18,354.46,354.65,356.26,349.91,354,355.86,352.64,346.76,346.72,342.36,361.47,340.08,L7
2001-09-02 21:49:17+00:00,357.92,362.2128571,352.9755556,352.21,359.6433333,365.26,364.22,361.75,370.4,354.0633333,350.2633333,347.0033333,342.0528571,350.7533333,344.8828571,350.5528571,355.2133333,360.8833333,362.09,357.9528571,358.0133333,370.39,369.15,366.0233333,367.3433333,355.6728571,361.1733333,346.6955556,353.6128571,352.3733333,347.4133333,346.6933333,346.87,352.83,350.36,337.28,339.65,330.1433333,341.7133333,335.68,349.4928571,362.19,361.7833333,370.72,376.98,375.7,382.86,383.99,376.8033333,380.3433333,376.6028571,378.8528571,368.33,365.5033333,366.6033333,362.3633333,360.2233333,362.03,360.47,354.11,350.08,345.54,344.68,343.33,353,354.23,351.86,353.0533333,358,366.17,354.1028571,363.1633333,355.9,357.5355556,360.41,358.9955556,362.9455556,360.9755556,366.6655556,362.08,379.8533333,372.6928571,379.4728571,376.4728571,385.2933333,376.7333333,376.9033333,378.95,371.6,375.28,365.01,371.41,382.3566667,369.57,377.2166667,,361.78,,380.1166667,367.81,369.84,371.47,369.15,364.1228571,363.4433333,363.2928571,360.1,360.43,366.8133333,359.5128571,361.4533333,363.0528571,366.67,377.51,367.74,366.49,350.86,359.01,350.12,350.95,348.99,347.75,350.25,349,351.14,354.11,346,354.03,348.39,369.5366667,342.6,L7
2001-09-09 21:55:24+00:00,381.92,384.4271429,373.9133333,376.23,374.41,373.68,389.53,,,,362.69,356.1,347.7271429,,,,,,,,,,381.21,367.65,371.83,385.3771429,382.97,,,384.09,353.25,348.41,362.7,340.78,331.68,328.77,335.84,351.45,356.7,362.47,359.4571429,389.28,380.46,383.56,380.48,375.76,411.82,392.78,398.86,,,,,395.93,369.16,366.18,359.79,377.89,397.13,,,359.25,343.99,357.79,361.59,381.78,370.47,370.46,377.13,376.64,392.7971429,385.81,381.34,389.5033333,397.7990909,383.2433333,387.5833333,388.6733333,397.3033333,395.8690909,395.56,410.0071429,410.6971429,414.3071429,412.43,405.11,393.97,401.21,398.11,391.65,403.45,368.06,,317.22,342.87,329.82,339.97,335.66,352,348.55,358.09,379.87,377.91,374.9771429,377.77,393.5671429,396.19,388.46,382.03,,,,,,,,,,,,,,,,,,,,,,,L7
2001-12-30 21:55:25+00:00,344.59,341.5757143,335.8744444,337.55,339.6766667,347.1,340.09,344.21,351.31,331.4466667,333.5966667,330.3466667,,,,,,,346.9,320.4757143,,,,,,,,327.9344444,331.4757143,332.2466667,332.3066667,328.4366667,338.37,337.19,339.26,325.93,320.83,318.1566667,320.6866667,324.53,328.5857143,348.14,346.3266667,354.25,356.82,360.64,359.47,358.12,,359.8966667,359.7357143,359.5557143,343.57,353.5766667,350.0166667,346.6866667,334.8366667,339.32,,335.4,323.2,321.65,315.15,322.8,335.76,341.34,334.34,331.1866667,343.06,346.78,,345.9466667,,339.6444444,,,,,,,355.6066667,358.7857143,,362.1657143,363.0066667,363.4466667,353.9766667,359.97,348.11,355.83,344.32,345.79,360.4533333,344.09,359.9633333,358.9133333,345.63,362.6833333,360.8333333,350.94,352.77,347.96,342.46,337.6757143,347.6466667,,,,346.5566667,342.0157143,348.5066667,337.4357143,347.85,352.79,351.5,351.22,341.29,350.32,342.75,343.62,333.55,336.26,329.28,331.25,327.95,331.23,325.02,328.33,322.07,348.5633333,320.33,L7
2002-02-16 21:55:42+00:00,387.02,381.5557143,376.9577778,375.29,371.5166667,373.08,372.59,364.9,365.63,364.8166667,363.9266667,357.3266667,363.6157143,372.3166667,373.2657143,377.6557143,382.5366667,371.9866667,374.16,372.9057143,373.7366667,372.77,371.04,375.1166667,374.5066667,369.9757143,368.0666667,362.6377778,363.5157143,357.4066667,355.2366667,359.6166667,364.47,359.36,357.95,351.83,356.1,355.7166667,359.5366667,360.15,362.5757143,368.83,371.5466667,382.39,384.98,393.31,395.33,401.68,400.3366667,394.1066667,394.3657143,400.5557143,397.68,391.8066667,377.8366667,379.7966667,384.2766667,388.98,382.71,374.1,373.69,375.83,371.4,363.95,360.27,364.69,368.59,371.3966667,372.82,381.02,384.3357143,388.3666667,381.78,378.8577778,381.8545455,380.7377778,383.3977778,388.3477778,391.1377778,398.5645455,394.9066667,396.1757143,398.8257143,400.5057143,402.2766667,396.2366667,384.8166667,384.62,381.13,378.82,377.74,369.84,363.8933333,364.39,370.2533333,369.1133333,366.39,369.2733333,371.4333333,376.13,377.58,377.14,379.02,377.1157143,386.5766667,388.3157143,386.28,388.74,382.5866667,374.9757143,371.8066667,369.5657143,370.49,369.76,369.63,369.72,371.56,370.88,365.63,365.14,360.44,357.82,348.1,346.18,343.8,347.1,350.05,344.45,343.85,342.9533333,344.95,L7
2002-03-04 21:55:45+00:00,373.01,373.6114286,371.2911111,359.57,350.8066667,344.11,343.54,345.54,339.7,351.4166667,348.1766667,347.0766667,352.5114286,346.8866667,356.9014286,354.4614286,351.8966667,356.2466667,355.31,355.5914286,351.6366667,348.07,345.47,352.0966667,349.5666667,346.5314286,340.3566667,342.7411111,340.8014286,334.5466667,333.7066667,333.0566667,332.69,331.5,323.96,327.93,334.42,339.1866667,343.5366667,342.32,343.1214286,344.83,351.0066667,352.49,355.36,361.22,371.06,382.87,387.1566667,381.6766667,388.0014286,386.1714286,374.47,371.6866667,362.4866667,364.4766667,365.5166667,370.86,364.37,349.82,342.47,345.61,341.29,335.27,337.85,339.82,341.76,350.3566667,351.54,358.41,369.5614286,371.6666667,366.89,357.5011111,361.6272727,369.6911111,373.3911111,376.6111111,377.7511111,384.4072727,378.4466667,378.9014286,381.9314286,389.3914286,389.4266667,370.6766667,364.1266667,363.99,360.43,354.53,353.25,342.97,331.3033333,337.03,328.3433333,328.7533333,331.03,324.4333333,329.3733333,342.86,351.12,354.65,358.5,366.1314286,370.0266667,374.9514286,376.52,374.26,366.6466667,361.9314286,350.0866667,351.0914286,342.68,341.55,346.29,344.91,348.13,340.14,338.09,345.17,338.75,327.18,320.16,324.68,326.91,322.83,321.29,317.85,325.72,320.9033333,329.55,L7
2002-05-07 21:55:39+00:00,354.85,350.2342857,342.4944444,343.87,345.6366667,,,,,,336.3766667,340.9866667,335.4842857,338.2866667,338.6642857,337.8942857,336.3566667,,,,345.2766667,,,,342.7666667,,,338.2944444,338.6342857,329.8266667,,,325.69,330.72,,,320.25,321.6966667,323.9766667,336.65,336.8242857,343.22,346.6866667,350.11,356.36,357.41,364.02,364.54,357.1566667,366.3866667,364.2242857,364.5142857,349.98,327.3366667,328.3066667,322.9866667,343.4566667,347.15,342.91,339.16,337.48,333.58,331.67,332.51,332.02,340.65,341.61,339.0766667,345.05,344.65,344.8042857,347.0766667,350.78,347.5544444,348.0363636,348.0544444,354.6744444,356.3644444,357.3744444,359.3663636,362.9366667,364.0842857,361.1142857,364.7842857,367.1566667,362.1566667,357.6166667,361.1,352.55,353.29,345.27,342.71,339.1933333,334.9,333.6733333,331.6033333,336.82,333.2633333,341.4433333,343.27,347.04,352.85,351.35,350.8342857,354.8966667,344.8842857,345.42,345.7,346.7966667,347.4442857,337.1766667,340.4242857,349.97,345.07,340.74,340.52,336.43,336.17,332.84,331.04,332.51,322.82,323.57,318.94,324.8,323.71,325.01,323.74,320.67,324.3833333,316.71,L7
2002-05-16 21:49:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.94,342.86,346.83,350.17,351.44,357.4933333,351.68,,,,,,,,,,,,,,,,,,369.9733333,363.96,366.44,358.72,357.08,349.89,349.2166667,341.89,339.7866667,338.5466667,344.96,346.5366667,361.5866667,362.99,357.75,356,364.07,365.7657143,361.9633333,360.9757143,361.19,360.71,358.0333333,355.9357143,358.7933333,355.8157143,351.71,348.67,349.29,337.76,342.1,344.84,342.23,340.7,328.33,332.62,329.15,331.23,334.96,336.25,332.55,335.31,326.95,327.5966667,325.45,L7
2002-07-10 21:55:13+00:00,348.46,351.4128571,342.8211111,338.46,348.9566667,353.51,351.55,,,,341.4966667,338.6166667,335.3528571,334.3666667,334.1128571,,,347.6766667,356.06,343.6528571,,,,,,,,,,337.1366667,337.1166667,338.9566667,341.45,,,,,,323.1066667,326.33,340.8328571,353.67,351.8866667,359.03,358.38,367.5,364.95,371.24,361.5966667,368.8566667,372.2228571,372.3828571,355.66,365.1666667,362.3166667,361.2966667,347.4866667,354.9,351.39,339.54,344.05,337.73,338.07,340.02,338.98,347.44,351.15,344.6366667,354,350.35,345.2528571,351.2866667,349.87,351.1711111,342.5927273,350.6311111,,,349.6111111,357.4427273,378.3766667,370.6228571,373.2028571,,,368.3366667,361.9866667,368.65,357.77,365.27,357.48,361.48,375.8333333,356.35,374.1233333,367.8633333,355.92,371.0933333,377.4433333,363.52,361.97,370.19,362.05,350.5928571,359.3466667,349.6128571,346.06,347.53,352.2966667,349.6728571,351.0966667,346.0928571,351.34,354.32,358.01,358.42,347.26,353.06,350.29,353.36,355.54,348.2,352.4,346.8,348.19,345.54,331.79,339.41,332.28,356.5633333,325.1,L7
2002-08-20 21:48:46+00:00,363.92,360.6785714,348.7211111,350.1,352.8866667,352.95,354.26,351.95,361.41,348.1466667,345.7766667,341.9166667,337.6685714,342.2466667,338.0685714,342.0785714,346.2866667,350.4166667,356.97,347.6885714,352.5366667,359.48,358.84,357.5166667,357.2866667,352.6385714,356.1366667,340.4311111,343.4085714,342.0466667,335.7566667,339.7766667,,,,,332.96,318.2666667,313.3866667,324.68,329.3585714,,,,,,,,,,,,,,,,,,,,339.89,330.99,326.75,331.79,344.98,353.71,349.48,349.6666667,353.85,359.64,351.4985714,357.0666667,351.06,348.4811111,343.0536364,351.3111111,359.4611111,362.7311111,370.3911111,364.3936364,375.8966667,370.1585714,376.0985714,371.6485714,378.2666667,369.9266667,370.4566667,372.21,365.35,365.27,357.83,360.58,362.3333333,347.51,360.5233333,360.6133333,345.26,363.0433333,367.0233333,356.97,356.12,360.59,356.47,353.9185714,359.3866667,355.8885714,348.57,351.68,358.3466667,350.9485714,351.9666667,342.2085714,349.71,357.95,353.53,355.36,347.8,351.79,341.62,344.31,345.6,339.66,341.52,342.27,344.53,344.54,333.72,340.59,334.59,352.4333333,330.6,L7
2002-09-12 21:54:43+00:00,357.2,360.2857143,359.2533333,360.3,355.03,341.49,,,,,310.32,327.37,,,,,,,,,359.06,356.51,355.8,350.57,348.94,348.2657143,349.44,351.1333333,344.3757143,333.86,323.86,330.8,326.93,325.33,324.3,325.94,324.03,331.22,340.83,351.43,352.4657143,345.07,351.9,353.25,360.03,360.09,363.6,368.94,379.73,377.17,379.2457143,384.9057143,383.62,372.28,363.79,361.81,355.67,350.15,344.44,341.63,346.38,339.94,328.55,312.76,321.53,330.62,331.24,312.09,,340.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.86,340.12,336.37,338.86,346.49,357.1657143,351.99,351.0657143,353.21,355.86,352.53,353.7357143,347.59,354.8757143,,,,331.94,334.91,324.87,322.93,322.71,328.93,332.41,329.18,328.98,333.46,338.37,337.65,335.71,334.29,318.03,321.22,L7
2002-10-07 21:48:20+00:00,,,,,,,368.56,366.79,379.08,362.7,361.89,356.49,349.8857143,354.15,,,,363.5,368.72,363.0057143,364.57,378.32,373.78,368.55,370.08,361.8557143,364.93,350.91,350.3957143,355.98,351.31,352.36,354.72,364.78,362.69,353.15,350.45,345.01,349.59,347.93,355.8157143,371.15,370.42,375.78,381.57,380.02,382.95,386.62,377.76,385.12,382.6357143,388.1757143,373.3,376.95,375.49,368.13,363.75,368.23,364.15,355.63,352.93,349.61,351.58,352.51,361.57,367.18,361.63,358.43,365.83,368.97,358.2957143,367.1,360.61,360.81,360.49,362.74,370.12,365.86,374.87,368.51,387.77,383.2057143,385.2157143,389.4057143,392.19,390.01,384.19,385.54,378.34,389.89,372.89,384.66,392.43,376.53,389.96,388.73,376.08,388.09,389.98,379.06,380.83,379.81,375.57,368.4857143,372.77,367.9657143,365.66,362.21,370.65,365.8857143,367.73,364.5657143,369.24,380.22,373.27,373.56,363.39,370.81,373.42,368.29,369.11,368.37,365.58,368.41,368.67,367.26,361.02,368.25,355.29,,349.3,L7
2002-10-14 21:54:31+00:00,376.76,368.1285714,365.0488889,367.29,366.8033333,363.02,359.48,360.88,356.91,359.9833333,359.3433333,352.0533333,349.6985714,347.2233333,354.6785714,361.7085714,360.9133333,357.1033333,356.47,361.0885714,360.8733333,363.76,358.48,363.8133333,361.7533333,357.1485714,358.5033333,357.9788889,353.6785714,348.6533333,351.6633333,346.5233333,348.83,337.13,334.42,338.46,337.58,338.6633333,345.7533333,352.43,355.2285714,364.88,363.7133333,368.03,371.63,373.71,374.89,379.36,383.0533333,378.8433333,385.9685714,416.8485714,402.4,382.1933333,378.6033333,371.6433333,366.5133333,366.33,358.39,361.66,365.59,336.95,331.6,346.67,344.41,349.4,349.17,355.2933333,353.09,355.82,360.5685714,362.8933333,369.58,372.7488889,374.3481818,374.7588889,377.8788889,381.4388889,385.7188889,388.0881818,389.7333333,396.3385714,394.0485714,400.0585714,402.0433333,396.0433333,386.1933333,376.59,369.44,379.71,389.26,390.61,363.0166667,369.91,365.8466667,361.6966667,355.04,354.8866667,353.4166667,356.94,360.88,359.49,372.23,374.5985714,376.1133333,370.6685714,372.56,374.93,367.0133333,371.4585714,377.3733333,366.7385714,361.79,362.45,374.6,366.31,372.93,361.29,344.82,342.99,342.11,346.5,343.31,345.71,348.94,346.11,355.74,346.83,346.8,338.8666667,340.58,L7
2002-10-23 21:48:27+00:00,353.84,355.2528571,345.4833333,348.59,351.23,354.08,353.36,356.53,359.75,348.27,349.75,342.67,340.8528571,341.14,341.8028571,348.3628571,348.5,351.78,356.19,353.7728571,356.25,360.96,357.85,356.91,358.85,355.9328571,357.96,345.6833333,349.4928571,345.87,344.3,340.61,342.75,346.7,339.17,330.18,332.04,331.77,336.18,340.84,345.1028571,358.05,353.56,357.51,361.69,361.97,368.27,372.14,372.58,377.63,373.1328571,380.9428571,368.34,372.8,365.04,364.19,356.85,359.29,354.85,350.96,341.7,334.26,337.37,341.82,342.45,349.54,345.79,346,353.2,354.82,350.8128571,354.66,352.66,351.2233333,354.9790909,355.9233333,360.9233333,359.7833333,366.1833333,361.8190909,375.41,371.0128571,374.0128571,376.2628571,380.76,379.32,367.9,364.57,362.58,365.57,354.65,359.57,365.2,356.13,364.1,362.53,355.13,361.7,364.54,359.84,362.28,362.07,358.34,355.1528571,354.36,354.7728571,352.53,356.86,361.19,360.0628571,357.98,356.0028571,357.08,361.67,356.17,358.93,347.38,350.95,351.54,349.61,347.75,348.73,345.66,350.46,351.71,348.36,343.54,350.24,341.5,359.24,338.27,L7
2002-12-26 21:48:59+00:00,346.56,343.94,350.83,344.08,331.26,329.54,329.32,326.66,,325.92,322.4,317.96,319.97,323.22,332.02,331.06,323.3,329.18,329.58,341.83,337.23,330.02,323.58,325.24,320.8,328.04,329.64,333.35,324.23,319.51,320.62,321.39,312.06,,301.01,314.94,316.18,316.4,324.86,333.95,332.1,323.6,330.87,333.54,336.51,342.49,345.38,344.33,351.68,356.74,364.09,367.39,357.79,350.59,347.98,343.51,337.75,326.35,322.9,320.62,318.25,311.62,306.91,302.32,309.35,324.13,336.36,335.14,329.12,331.17,335.56,338.96,350.95,352.82,351.5954545,354.71,362.71,363.55,364.18,363.9754545,355.71,366.03,363.23,358.06,358.18,357.19,352.97,343.57,337.79,329.23,337.44,328.73,,317,,,,,,324.3,,326.47,336.58,344.84,349.41,351.66,354.25,352.99,344.64,347.31,344.93,347.24,334.32,328.57,323.83,323.26,320.12,314.6,314.78,313.68,317.37,314.2,309.09,312.14,,315.61,321.28,312.83,318.33,,313.52,L7
2003-01-02 21:55:10+00:00,361.68,367.8185714,358.7577778,362.74,365.1266667,369.41,369.13,367.53,375.07,355.1866667,359.4166667,357.8166667,352.7985714,355.0766667,354.8685714,354.5285714,352.6566667,360.4366667,365.06,362.2185714,365.2866667,375.45,372.48,366.0066667,368.5666667,362.5985714,365.4266667,348.2177778,359.5385714,356.7766667,358.5766667,353.8766667,353.92,364.27,362.45,355.28,351.9,349.0466667,352.0066667,351.77,355.4485714,371.64,366.2066667,378.37,380.02,380.77,387.52,389.05,382.7266667,389.7966667,390.3385714,393.0885714,379.13,380.9166667,374.9166667,376.3366667,367.8566667,,363.06,,,,,,,,371.1,364.0566667,,372.79,360.4585714,366.9966667,369.42,363.1977778,366.0118182,373.2677778,372.3377778,373.8377778,373.5777778,371.1418182,381.7766667,378.3285714,383.2585714,383.7985714,388.5666667,388.7466667,380.0166667,389.13,376.05,390.14,369.09,378.95,387.4233333,373.41,378.5633333,384.0333333,372.24,392.6233333,390.3833333,376.73,382.69,374.49,370.58,366.3385714,370.8866667,367.7585714,367.71,361.59,371.1566667,372.1485714,378.9066667,368.6685714,381.09,380.8,384.11,376,370.09,366.93,369.95,361.91,365.87,369.65,365.69,367.73,371.3,366.67,358.65,366.88,355.87,380.6733333,350.28,L7
2003-03-07 21:55:34+00:00,377.27,377.5157143,371.7377778,367.09,362.4766667,358.36,360.31,361,364.87,359.3266667,355.8466667,354.5566667,358.5757143,360.3866667,359.1657143,361.2557143,369.8866667,369.1966667,368.69,363.1957143,359.8066667,357.75,363.54,366.7566667,368.5566667,368.8957143,368.9366667,361.2177778,356.0757143,353.0466667,347.5266667,348.9866667,351.48,350.7,346.16,347.23,349.35,348.4866667,352.4166667,355.04,359.3657143,365.78,368.5966667,,,,,,,,,,339.24,359.3066667,362.8166667,,,,,,282.82,,292.37,279.63,295.32,302.02,,325.7866667,334.24,345.63,369.7057143,374.3766667,383.77,,,,,,,,,,,,,,,,,,,,,346.64,337.1933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-03-16 21:49:22+00:00,358.66,360.7771429,352.6288889,346.29,357.7133333,364.45,365.38,363.2,369.03,349.8133333,349.2833333,346.9333333,346.1071429,350.6333333,345.3571429,351.5371429,351.7133333,361.9333333,363.28,356.5771429,357.8233333,364.62,367.41,359.9233333,364.6533333,355.7671429,361.4833333,345.6388889,344.2771429,346.2533333,343.7333333,347.9233333,352.83,358.22,355.07,342.26,343.85,332.1433333,343.0933333,336.47,350.1771429,361.84,361.7433333,368.96,374.35,376.2,373.82,381.61,373.1933333,382.3333333,379.2571429,386.5871429,371.18,374.1733333,368.8633333,360.3233333,360.2233333,366.42,360.04,354.15,350.77,346.49,352.9,353.24,357.87,366.45,359.96,356.5933333,361.16,364.25,351.5071429,362.2633333,355.71,358.9688889,355.9609091,359.6388889,359.1188889,362.0788889,362.3688889,361.8009091,379.0433333,373.4171429,373.5471429,373.1471429,384.8033333,376.9633333,376.2633333,374.75,374.27,369.53,363.52,361.48,380.3266667,357.73,375.9966667,380.9666667,359.44,378.0066667,380.3166667,367.35,366.12,373.97,369.72,362.9271429,362.7533333,361.4571429,356.78,356.48,369.2933333,359.1371429,365.7733333,360.4971429,369.24,375.41,373.32,369.08,348.38,362.32,360.19,362.04,360.08,357.98,360.69,364.57,362.92,361.78,357.06,360.69,350.18,376.5166667,347.06,L7
2003-03-23 21:55:28+00:00,387.24,388.8257143,378.0844444,369.83,364.3166667,371.59,371.14,370.65,366.07,362.1466667,366.0366667,366.5866667,366.6257143,361.8266667,364.2357143,375.7157143,384.8966667,379.5866667,364.51,360.7457143,362.2766667,361.23,368.97,371.0166667,378.0566667,380.3157143,374.1866667,369.3644444,361.9257143,355.6466667,353.1666667,356.6766667,350.38,343.83,348.21,347.41,352.57,356.2866667,358.6466667,367.21,363.2557143,364.89,376.0166667,377.93,387.72,395.72,392.03,390.9,392.8566667,399.2866667,412.3657143,411.7257143,403.27,383.2066667,381.9866667,376.2266667,382.5166667,381.04,372.43,371.66,366.05,357.81,350.52,348.09,369.49,378.26,382.83,387.5866667,372.45,367.21,369.3857143,378.9366667,393.11,400.8244444,,398.5944444,401.8644444,390.8344444,386.0044444,396.7281818,395.8966667,393.5257143,397.8957143,402.4957143,405.2566667,397.2266667,389.4566667,390.6,380.01,370.83,370.85,360.15,355.7833333,356.06,355.9033333,357.4333333,362.42,354.2433333,351.6033333,355.97,364.1,369.57,385.04,391.6757143,388.4166667,386.7257143,388.68,383.58,391.0966667,388.8957143,387.2266667,388.4557143,381.92,375.24,375.01,365.11,366.05,359.18,369.64,364.49,362.32,365.32,363.91,362.1,359.5,359.93,363.43,356.88,363.17,359.1933333,352.56,L7
2003-07-29 21:55:17+00:00,361.86,364.5285714,353.5077778,355.61,358.9166667,354.97,359.38,,,,,,348.6985714,354.3866667,351.2485714,352.4385714,359.7366667,360.4966667,367.61,359.5385714,,,,,366.9566667,358.9585714,366.6466667,350.3177778,359.4485714,355.4566667,349.3966667,347.0366667,351.83,,,,,,344.2266667,342.54,349.7785714,365.36,366.3866667,374.21,381.2,381.22,,,,,,386.7385714,373.3,374.6066667,370.9766667,366.5766667,363.4666667,361,360.59,,,,,,358.46,365.52,355.28,357.0866667,364.72,368.19,366.3085714,,,,,,364.6077778,361.8977778,370.5977778,364.0918182,382.2966667,377.3585714,382.2685714,384.2785714,388.2066667,,,,,376.87,365.88,374.8,384.3633333,370.22,378.5333333,382.0733333,362.64,377.2433333,,,,,373.49,371.6285714,367.2266667,367.5685714,365.03,362.4,374.3266667,370.1785714,368.9566667,,,,,372.13,362.73,366.37,372.16,370,367.96,368.13,360.76,365.49,,,,,353.33,380.0333333,348.64,L7
2003-07-30 21:37:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.1,367.2744444,360.5881818,357.5144444,360.2344444,357.9644444,364.1844444,368.7181818,383.5666667,381.5414286,379.8114286,383.8714286,384.3066667,382.4666667,378.3566667,381.97,371.48,381.33,361.61,367.18,379.2633333,371.89,375.4133333,369.4733333,362.57,366.7333333,376.4733333,365.56,370.93,375.43,370.12,370.4014286,372.0366667,369.4214286,368.81,363.84,366.6866667,366.3214286,367.4866667,360.6514286,,,,,,,,,,,,,,,,,,,,L5
2003-08-15 21:37:36+00:00,,,,330.61,330.4966667,325.47,329.13,327.27,327.72,325.9766667,325.7066667,321.3866667,327.0328571,323.3466667,328.1128571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.9828571,364.5966667,363.9866667,360.9466667,353.37,346,346.6,333.74,,,,,,,,,,,,,,,,,,,,,,,,330.6,323.48,322.57,324.45,326.2,326.41,,325.71,329.93,329.35,330.98,330.91,322.99,324.96,321.66,,313.69,L5
2003-08-23 21:49:02+00:00,368.51,369.2285714,362.9222222,361.09,359.4333333,360.47,,,,,357.1633333,357.1433333,358.4685714,357.6433333,358.8985714,360.8285714,359.3333333,366.5733333,364.47,,,,370.43,371.5933333,374.8733333,369.7185714,372.2833333,363.4522222,363.0085714,356.8133333,354.0733333,347.8433333,,,,343.96,345.02,347.1233333,353.5233333,358.19,360.9785714,370.36,373.1033333,380.69,383.61,,,,389.7233333,393.8433333,393.1485714,396.4485714,387.27,387.6333333,378.9633333,377.2733333,371.0433333,371.74,,,,,360.93,362.1,361.08,365.52,368.35,368.9833333,373.18,377.54,377.2085714,,,,,376.8222222,379.6122222,379.6322222,384.6222222,387.8745455,392.0433333,390.7085714,392.5885714,395.1785714,,,,,379.7,380.15,371.61,372.03,370.3466667,365.77,364.6766667,362.8566667,357.08,,,,,374.41,376.14,378.0285714,377.4033333,373.4485714,375.69,374.21,374.5833333,371.7385714,,,,,362.11,362.26,358.87,360.84,364.53,363.33,363.39,365.64,360.32,,,,,361.46,359.45,363.1566667,351.59,L7
