dates,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,satname
2017-02-09 22:07:55+00:00,307.03,304.36,304.15,308.98,308.46,296.65,294.37,295.32,290.61,,,306.6766667,301.9,302.84,299.76,299.0666667,292.0866667,295.28,285.4566667,282.2366667,279.67,,,,293.7,295.7166667,288.29,282.56,289.39,286.02,287.5166667,289.4766667,291.6566667,,,,312.22,304.4578947,312.2466667,302.58,299.4956522,298.2684615,309.3236364,310.97,303.5336364,,,,323.35,329.1384615,334.61,L7
2017-02-10 21:59:48+00:00,310.88,304.5642857,309.3366667,316.8966667,310.9266667,310.75,304.72,330.8742857,294.3442857,293.5342857,300.0142857,286.8377778,300.61,304.05,298.4242857,302.8477778,295.2977778,297.96,287.0377778,286.2877778,278.61,280.4842857,282.9881818,287.74,288.8671429,288.2777778,285.31,285.94,289.14,292.29,293.4877778,297.0477778,300.1277778,301.53,306.0895238,310.1481818,310.34,311.8594737,311.8477778,309.73,303.666087,304.7161538,319.3381818,316.305,310.8981818,309.6533333,318.2861538,323.3833333,320.8033333,335.1861538,338.5371429,L8
2017-02-25 22:08:05+00:00,323.49,321.7057143,314.4933333,316.9133333,313.1433333,306.73,,,,308.6557143,304.6957143,311.3155556,317.44,309.73,300.9057143,300.7055556,298.4755556,295.16,,,,295.1957143,295.7536364,296.92,295.7728571,305.1555556,292.33,284.21,293.07,294.55,292.8755556,,,319.83,318.0804762,319.4536364,317.81,324.5094737,315.1555556,304.56,299.6617391,299.7930769,315.4236364,,,,323.4930769,324.3366667,326.6266667,343.0830769,350.8328571,L7
2017-03-05 22:05:50+00:00,332.47,333.6928571,328.83,335.62,329.05,330.61,320.96,341.8328571,313.3128571,308.6028571,314.0128571,320.92,319.25,319.58,312.1128571,313.25,308.59,308.25,307.43,298.43,301.18,295.7128571,294.1627273,298.49,302.1114286,311.55,308.42,298.65,301.19,312.11,306.08,312.74,310.71,315.89,316.0085714,317.9227273,325.73,319.9694737,325.75,315.88,312.9904348,326.2392308,325.5827273,339.64,324.7827273,332.35,330.5592308,329.28,344.38,346.1392308,364.3914286,L8
2017-03-13 22:08:12+00:00,318.46,308.5371429,,,,260.33,291.61,341.7671429,305.0271429,305.8771429,309.8871429,307.6444444,305.71,306.03,,,,307.04,295.7444444,296.9844444,291.04,292.4471429,286.8090909,287.49,291.4785714,290.2444444,,,,312.79,306.6144444,304.9744444,310.1344444,310.6,308.4080952,310.9390909,315.79,316.92,311.6644444,,,,,,,,,,,,,L7
2017-03-30 21:59:26+00:00,331.76,327.1928571,339.2333333,324.2233333,320.3733333,267.62,,366.1528571,308.9928571,319.5228571,321.5928571,311.4055556,315.84,313.31,318.9328571,308.2355556,307.8555556,301.38,303.0255556,299.2855556,291.15,299.9328571,293.55,297.6,287.8914286,300.8355556,304.41,302.05,301.31,309.79,309.8255556,314.3155556,313.0855556,312.17,315.5019048,311.41,325.55,326.7263158,316.6855556,320.46,311.2443478,311.4484615,331.07,319.84,320.21,315.9666667,319.8884615,332.9966667,336.9066667,344.1484615,342.9514286,L8
2017-04-07 22:02:08+00:00,,303.8028571,317.5,301.83,,,,,,300.1228571,290.0628571,291.5433333,288.82,294.52,297.3828571,290.6933333,,,,,,263.2028571,270.06,275.8,277.2914286,289.6233333,283.63,285.65,,,,,,,299.9485714,300.2,306.43,310.5752632,310.2733333,306.14,,,,,,,314.5961538,320.36,330.68,333.6661538,339.4114286,L7
2017-04-15 21:59:18+00:00,306.76,299.7314286,290.4766667,280.4966667,278.2466667,,,280.2614286,294.0814286,302.9214286,306.4314286,302.2244444,309.36,301.58,304.3814286,296.2044444,300.6344444,294.31,291.5044444,280.3244444,281.82,288.3414286,276.4181818,272.08,277.0857143,284.5144444,289.45,280.5,288.09,293.56,299.3944444,293.3444444,291.6644444,302.43,303.4109524,301.4081818,315.87,312.2342105,315.0444444,312.73,306.9443478,301.3,301.7081818,308.255,308.4781818,304.5833333,311.55,314.1233333,325.5433333,325.27,322.9057143,L8
2017-04-30 22:08:28+00:00,320.47,317.8885714,320.4766667,303.7766667,292.5066667,,,,,,314.8785714,308.8977778,309.44,308.57,313.0485714,300.9377778,299.9677778,291.93,295.6677778,,,,296.2818182,291.04,283.6642857,298.3277778,294.05,297.5,299.75,306.5,296.6777778,301.0977778,,,314.732381,311.7518182,317.53,322.2868421,319.0377778,314.54,312.9682609,308.6823077,319.5018182,311.105,,,,335.1733333,335.2833333,348.2723077,349.9442857,L7
2017-05-01 21:59:07+00:00,317.14,318.8785714,316.0933333,305.6433333,299.6133333,266.28,270.54,291.3685714,300.3685714,310.9985714,312.1385714,311.2255556,311.59,305.67,312.7685714,304.1255556,304.6855556,301.55,295.3555556,299.1855556,285.78,295.4485714,293.6409091,292.3,291.7042857,297.5355556,295.95,297.72,301.71,306.56,304.8855556,302.3555556,305.8755556,312.31,312.7690476,316.1809091,320.66,322.6721053,322.9355556,316.02,315.3286957,316.7546154,327.1509091,320.965,316.2809091,316.6766667,331.3346154,331.3266667,337.6466667,345.0746154,347.2942857,L8
2017-05-08 22:05:23+00:00,317.51,311.2214286,310.9,310.71,290.87,271.57,,303.6614286,299.8814286,309.5614286,302.9214286,312.12,311.29,301.53,304.6514286,302.94,294.43,302.95,301.54,304.03,283.23,294.8114286,294.8918182,282.11,289.6957143,291.95,277.17,281.06,311.19,314.82,289.15,286.76,293.06,298.91,309.6642857,316.9718182,313.17,315.9115789,308.16,306.07,313.9086957,317.9323077,330.0918182,318.26,311.1718182,314.74,321.9723077,321.37,334.99,336.7523077,351.8257143,L8
2017-05-24 22:05:34+00:00,320.74,306.3471429,302.3466667,297.1566667,288.3166667,292.94,,314.3271429,291.0271429,290.1271429,291.5171429,301.6411111,308.21,297.29,291.6371429,294.7911111,285.3111111,291.42,282.6311111,281.6711111,282.22,284.4571429,299.7381818,286.41,290.4285714,291.4011111,284.23,277.68,304.13,303.98,302.4811111,295.6011111,287.3011111,302.96,312.9780952,302.7081818,305.31,309.2747368,306.4711111,305.24,315.6378261,316.3123077,317.9781818,317.355,315.8681818,320.2533333,321.7523077,325.1233333,333.4433333,333.3523077,341.9485714,L8
2017-06-10 22:02:27+00:00,,,,,,243.43,,298.1271429,287.8371429,298.0671429,308.0671429,305.1833333,304.78,,,,,,288.0833333,289.0533333,283.83,284.5671429,288.3036364,293.81,289.9385714,,,,,,293.4933333,298.5633333,299.0333333,301.9,309.4014286,310.6036364,316.39,,,,,,321.8736364,314.3,314.2336364,310.85,330.4323077,329.08,340.66,340.1723077,,L7
2017-06-25 22:05:47+00:00,302.01,307.4385714,296.1433333,291.5333333,289.9733333,250.08,236.44,278.4685714,291.9585714,298.7585714,298.3785714,298.5388889,302.25,299.18,305.1685714,302.4088889,299.1288889,293.41,292.0188889,286.7988889,284.53,287.0885714,287.7427273,286.68,285.5942857,290.0988889,291.36,292.3,293.86,296.9,297.7188889,298.7288889,302.4988889,304.75,307.3790476,311.7327273,308.95,320.2910526,318.0788889,312.28,312.0765217,315.1838462,300.3427273,316.1,317.5827273,314.1266667,326.1238462,331.5066667,325.3466667,329.7438462,337.5242857,L8
2017-06-26 22:02:30+00:00,309.04,313.99,303.9066667,,,,,,286.49,290.96,296.93,300.4411111,303.14,305.68,311.58,,,,,,280.12,286.95,277.99,279.9,285.44,295.6811111,296.54,,,,,,288.7711111,290.37,297.6366667,311.69,311.01,319.4805263,316.9211111,,,,,,306.76,312.8033333,320.8761538,325.1633333,328.4633333,329.5861538,339.61,L7
2017-07-03 22:08:41+00:00,,,,,259.24,,,,,,,,,,274.1742857,287.4733333,279.2333333,,,,,,,281.21,284.4171429,286.5233333,280.24,272.98,279.06,,,,289.4333333,302.19,308.7328571,292.7163636,303.83,290.04,279.0233333,287.41,315.0369565,,,,,,,,,,,L7
2017-07-11 22:05:50+00:00,318,317.4557143,312.6933333,298.1433333,296.4333333,274.01,,291.0457143,296.1557143,304.6757143,307.2157143,311.5855556,308.37,310.8,309.1057143,307.3755556,304.0055556,304.15,301.0455556,295.3955556,284.55,294.2457143,289.2881818,298.1,295.1728571,305.4955556,297.7,296.13,298.78,301.86,299.0355556,303.0155556,306.8555556,312.03,309.7504762,314.4981818,318.25,323.8426316,321.0855556,317.2,328.5282609,323.9353846,323.2881818,318.485,317.6081818,334.2366667,328.6853846,335.2966667,330.6866667,344.5053846,344.0028571,L8
2017-07-28 22:02:29+00:00,321.07,313.0428571,303.16,296.67,293.47,,,,,,304.6028571,300.3733333,308.05,304.99,312.1628571,311.5833333,308.5133333,,,,,,290.0490909,292.98,293.7214286,301.9133333,300.63,299.31,298.02,,,,,,,309.0790909,318.36,323.6315789,319.1533333,316.16,321.2347826,315.4107692,,,,,,333.71,332.17,337.7507692,342.8714286,L7
2017-08-13 22:02:27+00:00,320.27,310.8257143,299.06,291.89,294.6,286.25,239.64,,,,,,307.6,321.98,316.6757143,307.8266667,308.3166667,306.39,300.1066667,,,,,,,295.9266667,296.8,295,299.15,305.82,305.4366667,,,,,,,323.41,318.3966667,318.83,329.8430435,321.7592308,319.0436364,318.505,,,,,,343.6192308,343.8228571,L7
2017-09-06 21:59:58+00:00,285.75,301.7671429,298.91,,,271.85,254.03,330.3371429,307.1871429,301.0871429,304.1071429,302.2466667,300.91,309.83,313.7571429,310.8866667,316.6266667,306.6,307.6666667,290.2366667,284.54,283.5071429,285.7654545,290.53,295.8585714,300.5566667,297.69,293.84,292.3,305.09,302.5666667,302.0766667,314.0766667,308.53,308.1314286,313.0354545,317.93,336.0915789,316.4766667,311.15,326.2517391,322.3715385,318.5854545,316.615,328.0854545,328.79,324.0415385,327.36,342.74,340.5715385,345.4685714,L8
2017-09-14 22:02:26+00:00,335.11,,,,,,,309.6828571,311.7028571,312.8828571,320.3128571,314.4111111,316.37,322.32,,,,,,297.2411111,297.4,289.3528571,297.4036364,306.14,304.3714286,307.6811111,,,,,,313.0211111,320.0911111,317.62,306.8052381,327.4336364,328.68,333.0236842,,,,,,,330.3936364,322.6533333,323.9107692,332.7433333,343.0133333,349.7207692,354.9414286,L7
2017-09-22 22:00:01+00:00,337.55,316.6314286,308.7966667,307.8766667,300.5366667,289.67,,345.4914286,305.2914286,313.9714286,322.3114286,308.2644444,310.88,324.89,320.9014286,320.8844444,329.6644444,317.76,318.8844444,303.3744444,292.37,297.3714286,294.3381818,303.17,298.0557143,303.2444444,308.07,302.34,302.56,315.22,310.2644444,313.4944444,319.4144444,321.41,318.0309524,317.4381818,325.94,329.6142105,325.0844444,322.31,322.0643478,328.7,322.0381818,321.055,327.2881818,327.6033333,327.15,334.3533333,342.3233333,348.13,347.8257143,L8
2017-12-02 22:06:10+00:00,322.4,320.8642857,309.7133333,294.8333333,286.8033333,282.14,285.17,322.6042857,294.7342857,302.3742857,303.1842857,311.8588889,318.5,315.88,320.7142857,325.6988889,323.3988889,315.48,301.6388889,292.7088889,293.19,284.0342857,286.7490909,286.48,293.5071429,299.3488889,301.88,295.3,303.4,303.59,309.1688889,309.1988889,315.0088889,316.3,320.7461905,320.8190909,322.86,328.6736842,325.7588889,322.36,323.7843478,318.8676923,313.8790909,317.53,320.4490909,323.7466667,329.6376923,340.1266667,340.3766667,342.7176923,347.0871429,L8
2017-12-03 22:02:19+00:00,,,,,,280.69,277.56,323.5057143,299.4657143,302.1657143,306.0257143,308.5166667,,,,,,308.36,305.0566667,298.7766667,292.01,290.4557143,287.9690909,291.95,,,,,,312.97,314.4766667,312.8766667,321.3266667,321.49,318.7771429,322.3190909,,,,,,323.3469231,319.0690909,317.02,319.8590909,328.45,331.3969231,340.22,344.5,,,L7
2017-12-18 22:06:13+00:00,315.73,308.9242857,299.5066667,294.8766667,287.2466667,284.35,273.84,327.4942857,294.2142857,296.8242857,303.5142857,296.8344444,304.76,312.85,306.5542857,310.2644444,301.2944444,306.26,296.0744444,290.6944444,286.19,282.2042857,286.9863636,289.97,295.1471429,299.3344444,293.62,299.46,295.23,302.69,300.1044444,301.8844444,310.7244444,305.84,311.0495238,311.4363636,317.44,318.6505263,316.6244444,315.15,312.4982609,313.2869231,311.6363636,314.18,314.3563636,315.9333333,327.8869231,330.2333333,339.7033333,339.5569231,338.4571429,L8
2017-12-26 22:08:16+00:00,,318.9471429,313.0166667,300.9466667,301.1066667,296.34,287.82,307.2471429,308.3171429,317.0671429,318.8171429,,,,323.2971429,323.4777778,321.2977778,317.56,311.8377778,300.0777778,298.26,298.9671429,297.9809091,,,,311.42,311.15,312.92,314.75,318.0777778,324.0077778,325.4977778,326.53,328.1080952,,,,334.8377778,326.65,325.9565217,318.3953846,320.1309091,319.935,327.0609091,327.8633333,332.6153846,337.1733333,,,346.5485714,L7
2017-12-27 22:00:01+00:00,334.8,323.3085714,308.1666667,300.2366667,295.3366667,291.02,296.08,334.5885714,311.6585714,315.7885714,315.3785714,317.0144444,324.63,323.13,319.2885714,323.5944444,318.8544444,318.11,309.4744444,299.7644444,296.47,299.2585714,297.6009091,295.31,303.2742857,306.1244444,307.05,308.25,310.77,313.83,315.0244444,319.5244444,321.4044444,323.66,328.652381,329.4909091,334.21,332.6615789,335.7344444,332.41,326.8373913,321.2884615,320.9709091,319.27,333.7009091,330.2333333,335.3684615,347.4033333,346.2133333,347.4684615,356.0542857,L8
2018-01-11 22:08:02+00:00,324.06,322.21,311.62,298.28,292.62,294.78,294.25,,,,311.05,316.5766667,319.97,317.44,315.07,314.2266667,310.5066667,307.27,299.6466667,,,,290.0236364,292.12,299.95,301.2066667,300.06,298.05,294.28,296.56,300.3766667,,,,324.13,327.3136364,328.22,328.6178947,325.8866667,321.56,321.4856522,321.7684615,316.5736364,320.43,,,,341.37,342.19,344.2884615,346.81,L7
2018-01-19 22:06:02+00:00,327.14,315.9828571,306.5233333,301.0833333,303.3633333,297.76,301.01,296.6028571,313.6928571,312.8128571,316.5628571,309.3788889,311.8,320.57,320.7128571,320.8088889,311.0988889,311.81,303.4188889,302.7488889,296.73,295.4828571,295.5318182,301.93,294.4614286,309.0788889,301.49,307.62,302.61,309.03,311.1888889,311.1688889,317.0388889,315.08,318.6719048,320.4418182,323.81,330.9752632,327.6588889,324.84,321.6321739,321.9576923,324.1318182,321.615,325.9718182,329.6266667,336.0876923,341.1266667,345.9366667,348.8676923,344.3114286,L8
2018-01-20 22:01:43+00:00,,,308.3,298.87,302.11,299.14,302.99,299.1857143,316.7157143,,,,,,,,,,,,,,,,,,,305.35,302.52,309.55,311.5933333,319.4833333,316.5933333,323.18,,,,,,323.77,318.6452174,317.05,314.9018182,322.91,327.0418182,338.96,,,,,,L7
2018-02-21 22:01:18+00:00,,,,,,,,,,,,,,,,319.2266667,311.1766667,312.37,302.9966667,298.5466667,300.47,298.5371429,,,,,,,300.8,314.99,316.4766667,324.9766667,317.3966667,324.89,325.0214286,,,,,,327.8282609,330.5438462,328.78,320.98,326.49,326.75,334.5838462,,,,,L7
2018-03-09 22:01:07+00:00,312.24,297.5771429,286.7,280.73,281.62,,,,,,303.7371429,302.7366667,301.61,306.34,303.6571429,305.8666667,304.6766667,,,,,,286.9354545,291.6,294.3585714,302.4066667,304.12,295.66,297.68,,,,,,,317.0654545,314.6,327.3115789,325.4466667,311.72,308.8517391,,,,,,,330.12,342.09,339.1515385,343.0285714,L7
2018-03-25 22:00:54+00:00,,,,,256.9033333,258.81,,276.6785714,285.7285714,296.7285714,293.7885714,,,,,,292.2088889,294.37,283.1588889,283.6488889,291.09,293.2985714,289.9581818,,,,,,288.04,293.35,289.5188889,297.5288889,304.6388889,307.51,311.6290476,,,,,,305.37,310.7315385,311.9781818,312.645,315.0181818,313.1966667,314.7315385,328.4666667,,,,L7
2018-04-01 22:06:59+00:00,317.86,312.5085714,308.8933333,296.1433333,289.2333333,297.25,297.97,,,,,309.5488889,310.56,316.97,315.6585714,310.3688889,302.2488889,302.78,294.8988889,296.5688889,,,,299.7,300.8642857,303.4888889,307.89,302.56,300.87,301.64,306.4988889,305.9688889,,,,322.7127273,322.16,325.7110526,323.7688889,317.58,321.3565217,320.3538462,320.6727273,318.39,318.0427273,,,,344.4966667,343.5438462,340.7742857,L7
2018-04-17 22:06:43+00:00,,,,,,,,,,,316.2928571,308.5522222,316.09,321.34,318.6728571,314.8422222,295.1722222,279.17,,,,301.3128571,293.7936364,302.36,302.6914286,309.3922222,312.21,305.92,306.38,307.38,,,,317.03,321.3219048,319.3036364,325.28,326.0042105,334.5022222,330.99,325.39,328.4769231,,,,,331.7569231,340.8066667,350.8966667,345.7669231,343.6914286,L7
2018-04-25 22:05:14+00:00,332.48,332.9457143,320.76,321.57,317.91,325.49,334.98,,339.7757143,350.2257143,343.9057143,327.5866667,340.22,330.49,348.2957143,342.8866667,345.9266667,336.19,,332.6166667,330.68,317.2157143,313.2845455,331.97,330.4128571,318.6166667,326.52,323.28,321.81,312.74,318.1966667,326.3966667,321.8366667,326.24,338.2671429,348.1645455,333.86,341.8536842,342.4466667,327.54,325.07,337.2446154,328.7745455,338.375,343.3645455,329.19,331.4246154,340.94,362.88,337.5146154,349.0528571,L8
2018-05-03 22:06:26+00:00,312.64,318.3528571,302.9933333,291.7033333,298.2633333,300.29,,274.2028571,305.1628571,311.8628571,,,312.59,313.8,314.4328571,307.8588889,306.4288889,298.04,296.0788889,292.0288889,289.59,294.9928571,,,,308.6788889,301.85,305.63,304.59,306.48,306.9388889,308.0888889,311.5888889,312.83,,,,331.7252632,328.4888889,334.07,322.5021739,329.3976923,325.8718182,315.175,319.4818182,324.5466667,,,,345.9376923,340.0114286,L7
2018-05-20 21:58:47+00:00,316.53,316.4071429,310.8566667,289.9566667,297.8766667,297.92,287.28,309.1671429,306.6271429,319.9371429,321.8071429,310.1111111,314.96,320.38,316.2471429,319.4411111,305.4911111,309.75,305.5011111,306.7011111,305.69,297.8171429,299.4072727,304.84,306.9085714,312.7111111,314.82,322.5,314.32,307.87,318.7411111,310.5111111,318.5911111,322.58,325.9580952,327.3672727,327.82,325.6810526,349.8011111,342.42,334.9408696,333.7269231,330.4372727,324.255,327.7472727,339.9033333,338.1769231,339.5633333,355.5233333,351.2069231,351.0685714,L8
2018-05-28 21:59:51+00:00,,,,285.6533333,277.0433333,273.09,269.28,331.0042857,297.6142857,,,,,,,302.4555556,306.5955556,301.23,302.7955556,301.9755556,294.14,293.9942857,,,,,,305.72,308.33,300.73,311.4855556,306.2255556,316.0455556,316.45,,,,,,,324.2765217,324.6484615,319.6172727,329.295,329.2172727,331.1366667,337.0084615,,,,,L7
2018-06-05 21:58:37+00:00,291.21,301.0428571,293.24,288.71,285.2,281.13,274.08,,299.5828571,304.8328571,308.3528571,312.93,305.92,314.57,307.6528571,308.53,304.27,303.8,296.42,297.37,299.46,296.9228571,290.9227273,294.47,301.0514286,302.92,301.66,307.56,304.87,309.99,305.59,308.48,315.58,313.68,321.2585714,324.6727273,320.14,331.1394737,330.73,331.16,332.2804348,326.9392308,324.6627273,319.91,323.9627273,334.66,332.4392308,330.04,345.67,348.0192308,349.6114286,L8
2018-06-13 21:59:35+00:00,,,,,,266.2,264.23,,288.7971429,307.2871429,302.7971429,306.7744444,,,,,,,285.4544444,284.3744444,283.6,286.0871429,289.3045455,287.88,,,,,,,291.4544444,299.2844444,296.9844444,310.54,314.7780952,310.4045455,321.97,,,,,,316.2345455,314.505,311.4045455,321.6133333,327.8938462,335.4833333,339.1833333,,,L7
2018-06-21 21:58:49+00:00,274.72,289.8228571,280.1733333,267.1233333,260.0733333,256.01,249.44,,270.8928571,284.2228571,295.2928571,297.4155556,295.78,297.57,284.8028571,288.7855556,279.6255556,271.9,272.5055556,276.5955556,282.04,270.1328571,275.6509091,281.69,281.8714286,287.3955556,285.14,279.57,285.13,286.23,285.4055556,288.9655556,289.9955556,297.96,298.7819048,298.1709091,303,305.63,312.2255556,311.52,304.2313043,316.6738462,312.3709091,310.07,305.7109091,316.1166667,321.9838462,320.3666667,336.4366667,333.8538462,329.4214286,L8
2018-06-28 22:05:04+00:00,303.34,314.03,301.01,284.78,282.1,280.61,274.45,328.97,299.97,302.11,309.25,312.23,308.89,311.63,303.54,307.79,297.11,301.58,291.45,295.51,295.07,284.38,289.69,292.38,297.49,303.86,305.62,300.7,294.93,307.19,307.85,304.83,316.01,312.36,318.59,314.15,319.59,321.08,327.92,333.03,327.08,327.12,322.61,320.3,327.71,330.5,331.65,340.57,347.43,347.02,340.73,L8
2018-06-29 21:59:16+00:00,313.73,316.4757143,305.4266667,288.3666667,,,,,,309.3657143,314.2357143,305.2244444,305.77,316.72,316.0857143,309.3044444,,,,,,,285.6627273,290.32,284.6828571,305.7944444,302.76,304.22,,,,,,,309.8338095,313.3427273,315.57,331.2652632,326.5544444,330.41,,,,,,,332.7115385,338.5933333,345.4633333,344.2315385,346.4828571,L7
2018-07-15 21:58:58+00:00,313.55,314.7714286,303.3133333,,,,,,291.6714286,298.2714286,317.1614286,307.4655556,310.03,310.55,313.5814286,,,,,,291.78,300.6914286,290.5136364,288.57,289.2257143,300.1055556,303.3,,,,,,315.2655556,315.19,312.647619,320.3036364,323.24,326.4215789,330.7455556,,,,,,,320.3366667,328.3938462,335.4766667,,,,L7
2018-07-22 22:05:01+00:00,268.8,304.7157143,292.0533333,275.0633333,,,,307.0957143,309.6457143,308.9357143,313.4757143,324.1022222,304.96,299.87,287.7257143,289.4822222,,,,301.0422222,297.64,297.6657143,291.1772727,293.51,284.9928571,292.7522222,302.31,301.44,,,,317.3722222,319.2922222,324.51,322.1904762,327.3172727,320.85,322.4173684,324.0322222,323.66,320.1673913,,,328.35,332.2972727,329.6866667,332.4715385,340.1866667,344.3066667,343.8815385,339.2028571,L7
2018-07-23 21:59:04+00:00,304.56,295.1057143,277.74,251.42,297.36,307.44,304.71,315.7457143,288.3557143,302.5157143,307.8857143,318.8566667,311.53,300.88,284.0757143,291.6166667,280.5466667,289.57,290.2366667,294.0366667,293.7,296.3857143,289.8845455,284.3,290.0828571,299.4266667,306.79,306.4,303.14,301.04,312.4566667,313.2966667,314.7766667,318.81,317.6471429,320.9445455,321.34,323.4436842,321.8666667,324.26,320.73,320.7246154,318.7945455,319.715,327.1945455,325.98,329.7246154,337.61,338.52,346.7046154,344.2928571,L8
2018-08-08 21:59:13+00:00,261.85,285.1971429,278.8366667,270.5566667,277.5366667,256.22,,314.2871429,275.9271429,285.5271429,290.1971429,300.8744444,297.64,291.89,286.5071429,290.9444444,284.3244444,286.36,277.8544444,275.0144444,278.47,269.8671429,272,276.23,286.6285714,284.6244444,282.49,277.85,285.96,289.72,286.7144444,295.1044444,294.2244444,299.96,302.6980952,303.13,305.58,310.3736842,316.3344444,312.72,312.3256522,317.5115385,307.52,304,303.55,314.2433333,324.2815385,326.5533333,333.9333333,341.3815385,329.1485714,L8
